Epoch; Epoch Loss; Validation Loss; Learning Rate; 
Epoch: 001, Loss: 0.0000651775, Val Loss: 0.0000429377, LR: 0.0006250000, best model
Epoch: 002, Loss: 0.0000648577, Val Loss: 0.0000604300, LR: 0.0006250000
Epoch: 096, Loss: 0.0000586360, Val Loss: 0.0000401348, LR: 0.0001562500
Epoch: 097, Loss: 0.0000585865, Val Loss: 0.0000406572, LR: 0.0001562500
Epoch: 098, Loss: 0.0000586130, Val Loss: 0.0000403322, LR: 0.0001562500
Epoch: 099, Loss: 0.0000585216, Val Loss: 0.0000404761, LR: 0.0001562500
Epoch: 100, Loss: 0.0000585973, Val Loss: 0.0000405265, LR: 0.0001562500
Epoch: 101, Loss: 0.0000585842, Val Loss: 0.0000405759, LR: 0.0001562500
Epoch: 102, Loss: 0.0000586181, Val Loss: 0.0000423829, LR: 0.0001562500
Epoch: 103, Loss: 0.0000586002, Val Loss: 0.0000421039, LR: 0.0001562500
Epoch: 104, Loss: 0.0000585520, Val Loss: 0.0000406501, LR: 0.0001562500
Epoch: 105, Loss: 0.0000584608, Val Loss: 0.0000410593, LR: 0.0001562500
Epoch: 106, Loss: 0.0000584986, Val Loss: 0.0000407136, LR: 0.0001562500
Epoch: 107, Loss: 0.0000584487, Val Loss: 0.0000402043, LR: 0.0001562500
Epoch: 108, Loss: 0.0000585477, Val Loss: 0.0000404517, LR: 0.0001562500
Epoch: 109, Loss: 0.0000584849, Val Loss: 0.0000404298, LR: 0.0001562500
Epoch: 110, Loss: 0.0000585547, Val Loss: 0.0000403860, LR: 0.0001562500
Epoch: 111, Loss: 0.0000583523, Val Loss: 0.0000400587, LR: 0.0001562500, best model
Epoch: 112, Loss: 0.0000584671, Val Loss: 0.0000404624, LR: 0.0001562500
Epoch: 113, Loss: 0.0000584295, Val Loss: 0.0000414120, LR: 0.0001562500
Epoch: 114, Loss: 0.0000584264, Val Loss: 0.0000404965, LR: 0.0001562500
Epoch: 115, Loss: 0.0000584008, Val Loss: 0.0000421311, LR: 0.0001562500
Epoch: 116, Loss: 0.0000584822, Val Loss: 0.0000403503, LR: 0.0001562500
Epoch: 117, Loss: 0.0000583618, Val Loss: 0.0000403293, LR: 0.0001562500
Epoch: 118, Loss: 0.0000584214, Val Loss: 0.0000413330, LR: 0.0001562500
Epoch: 119, Loss: 0.0000583577, Val Loss: 0.0000411385, LR: 0.0001562500
Epoch: 120, Loss: 0.0000584978, Val Loss: 0.0000413274, LR: 0.0001562500
Epoch: 121, Loss: 0.0000583878, Val Loss: 0.0000407295, LR: 0.0001562500
Epoch: 122, Loss: 0.0000584472, Val Loss: 0.0000400427, LR: 0.0001562500, best model
Epoch: 123, Loss: 0.0000584491, Val Loss: 0.0000424984, LR: 0.0001562500
Epoch: 124, Loss: 0.0000585133, Val Loss: 0.0000407466, LR: 0.0001562500
Epoch: 125, Loss: 0.0000582565, Val Loss: 0.0000403512, LR: 0.0001562500
Epoch: 126, Loss: 0.0000583246, Val Loss: 0.0000409725, LR: 0.0001562500
Epoch: 127, Loss: 0.0000584415, Val Loss: 0.0000410581, LR: 0.0001562500
Epoch: 128, Loss: 0.0000583918, Val Loss: 0.0000409767, LR: 0.0001562500
Epoch: 129, Loss: 0.0000581858, Val Loss: 0.0000403925, LR: 0.0001562500
Epoch: 130, Loss: 0.0000582883, Val Loss: 0.0000403359, LR: 0.0001562500
Epoch: 131, Loss: 0.0000582654, Val Loss: 0.0000404690, LR: 0.0001562500
Epoch: 132, Loss: 0.0000582616, Val Loss: 0.0000403000, LR: 0.0001562500
Epoch: 133, Loss: 0.0000582988, Val Loss: 0.0000409591, LR: 0.0001562500
Epoch: 134, Loss: 0.0000582727, Val Loss: 0.0000412031, LR: 0.0001562500
Epoch: 135, Loss: 0.0000582356, Val Loss: 0.0000407549, LR: 0.0001562500
Epoch: 136, Loss: 0.0000582141, Val Loss: 0.0000416760, LR: 0.0001562500
Epoch: 137, Loss: 0.0000583013, Val Loss: 0.0000406816, LR: 0.0001562500
Epoch: 138, Loss: 0.0000581980, Val Loss: 0.0000404339, LR: 0.0001562500
Epoch: 139, Loss: 0.0000582800, Val Loss: 0.0000431800, LR: 0.0001562500
Epoch: 140, Loss: 0.0000583003, Val Loss: 0.0000402652, LR: 0.0001562500
Epoch: 141, Loss: 0.0000581829, Val Loss: 0.0000406687, LR: 0.0001562500
Epoch: 142, Loss: 0.0000582594, Val Loss: 0.0000402231, LR: 0.0001562500
Epoch: 143, Loss: 0.0000581133, Val Loss: 0.0000428218, LR: 0.0001562500
Epoch: 144, Loss: 0.0000581627, Val Loss: 0.0000401239, LR: 0.0001562500
Epoch: 145, Loss: 0.0000581372, Val Loss: 0.0000405435, LR: 0.0001562500
Epoch: 146, Loss: 0.0000582218, Val Loss: 0.0000413387, LR: 0.0001562500
Epoch: 147, Loss: 0.0000582807, Val Loss: 0.0000400382, LR: 0.0001562500, best model
Epoch: 148, Loss: 0.0000581705, Val Loss: 0.0000417634, LR: 0.0001562500
Epoch: 149, Loss: 0.0000581917, Val Loss: 0.0000405882, LR: 0.0001562500
Epoch: 150, Loss: 0.0000581463, Val Loss: 0.0000399931, LR: 0.0001562500, best model
Epoch: 151, Loss: 0.0000581661, Val Loss: 0.0000403988, LR: 0.0001562500
Epoch: 152, Loss: 0.0000581208, Val Loss: 0.0000428023, LR: 0.0001562500
Epoch: 153, Loss: 0.0000582000, Val Loss: 0.0000399979, LR: 0.0001562500
Epoch: 154, Loss: 0.0000580220, Val Loss: 0.0000402573, LR: 0.0001562500
Epoch: 155, Loss: 0.0000582097, Val Loss: 0.0000422322, LR: 0.0001562500
Epoch: 156, Loss: 0.0000583260, Val Loss: 0.0000400476, LR: 0.0001562500
Epoch: 157, Loss: 0.0000580332, Val Loss: 0.0000402355, LR: 0.0001562500
Epoch: 158, Loss: 0.0000580537, Val Loss: 0.0000407613, LR: 0.0001562500
Epoch: 159, Loss: 0.0000580403, Val Loss: 0.0000433456, LR: 0.0001562500
Epoch: 160, Loss: 0.0000580452, Val Loss: 0.0000400273, LR: 0.0001562500
Epoch: 161, Loss: 0.0000579787, Val Loss: 0.0000408066, LR: 0.0001562500
Epoch: 162, Loss: 0.0000580657, Val Loss: 0.0000411838, LR: 0.0001562500
Epoch: 163, Loss: 0.0000580576, Val Loss: 0.0000399634, LR: 0.0001562500, best model
Epoch: 164, Loss: 0.0000579679, Val Loss: 0.0000403841, LR: 0.0001562500
Epoch: 165, Loss: 0.0000579794, Val Loss: 0.0000402615, LR: 0.0001562500
Epoch: 166, Loss: 0.0000579741, Val Loss: 0.0000401202, LR: 0.0001562500
Epoch: 167, Loss: 0.0000580262, Val Loss: 0.0000403032, LR: 0.0001562500
Epoch: 168, Loss: 0.0000579749, Val Loss: 0.0000410895, LR: 0.0001562500
Epoch: 169, Loss: 0.0000580989, Val Loss: 0.0000409856, LR: 0.0001562500
Epoch: 170, Loss: 0.0000579757, Val Loss: 0.0000439334, LR: 0.0001562500
Epoch: 171, Loss: 0.0000581518, Val Loss: 0.0000401739, LR: 0.0001562500
Epoch: 172, Loss: 0.0000580048, Val Loss: 0.0000437504, LR: 0.0001562500
Epoch: 173, Loss: 0.0000580135, Val Loss: 0.0000405341, LR: 0.0001562500
Epoch: 174, Loss: 0.0000579489, Val Loss: 0.0000403181, LR: 0.0001562500
Epoch: 175, Loss: 0.0000579246, Val Loss: 0.0000403963, LR: 0.0001562500
Epoch: 176, Loss: 0.0000578767, Val Loss: 0.0000397735, LR: 0.0001562500, best model
Epoch: 177, Loss: 0.0000579908, Val Loss: 0.0000414414, LR: 0.0001562500
Epoch: 178, Loss: 0.0000579553, Val Loss: 0.0000400230, LR: 0.0001562500
Epoch: 179, Loss: 0.0000579244, Val Loss: 0.0000406173, LR: 0.0001562500
Epoch: 180, Loss: 0.0000579663, Val Loss: 0.0000402858, LR: 0.0001562500
Epoch: 181, Loss: 0.0000578396, Val Loss: 0.0000400505, LR: 0.0001562500
Epoch: 182, Loss: 0.0000578072, Val Loss: 0.0000403869, LR: 0.0001562500
Epoch: 183, Loss: 0.0000579752, Val Loss: 0.0000422433, LR: 0.0001562500
Epoch: 184, Loss: 0.0000581006, Val Loss: 0.0000402573, LR: 0.0001562500
Epoch: 185, Loss: 0.0000580078, Val Loss: 0.0000464473, LR: 0.0001562500
Epoch: 186, Loss: 0.0000581168, Val Loss: 0.0000414120, LR: 0.0001562500
Epoch: 187, Loss: 0.0000578951, Val Loss: 0.0000399101, LR: 0.0001562500
Epoch: 188, Loss: 0.0000577910, Val Loss: 0.0000403109, LR: 0.0001562500
Epoch: 189, Loss: 0.0000579101, Val Loss: 0.0000403044, LR: 0.0001562500
Epoch: 190, Loss: 0.0000579278, Val Loss: 0.0000428327, LR: 0.0001562500
Epoch: 191, Loss: 0.0000579033, Val Loss: 0.0000412387, LR: 0.0001562500
Epoch: 192, Loss: 0.0000578738, Val Loss: 0.0000402024, LR: 0.0001562500
Epoch: 193, Loss: 0.0000578457, Val Loss: 0.0000414225, LR: 0.0001562500
Epoch: 194, Loss: 0.0000578219, Val Loss: 0.0000401923, LR: 0.0001562500
Epoch: 195, Loss: 0.0000578920, Val Loss: 0.0000415253, LR: 0.0001562500
Epoch: 196, Loss: 0.0000580670, Val Loss: 0.0000471657, LR: 0.0001562500
Epoch: 197, Loss: 0.0000578863, Val Loss: 0.0000401716, LR: 0.0001562500
Epoch: 198, Loss: 0.0000577337, Val Loss: 0.0000399102, LR: 0.0001562500
Epoch: 199, Loss: 0.0000578271, Val Loss: 0.0000403637, LR: 0.0001562500
Epoch: 200, Loss: 0.0000577650, Val Loss: 0.0000399823, LR: 0.0001562500
Epoch: 201, Loss: 0.0000569939, Val Loss: 0.0000396454, LR: 0.0000390625, best model
Epoch: 202, Loss: 0.0000569716, Val Loss: 0.0000397638, LR: 0.0000390625
Epoch: 203, Loss: 0.0000570039, Val Loss: 0.0000397385, LR: 0.0000390625
Epoch: 204, Loss: 0.0000569947, Val Loss: 0.0000397339, LR: 0.0000390625
Epoch: 205, Loss: 0.0000569388, Val Loss: 0.0000396229, LR: 0.0000390625, best model
Epoch: 206, Loss: 0.0000569176, Val Loss: 0.0000396735, LR: 0.0000390625
Epoch: 207, Loss: 0.0000569377, Val Loss: 0.0000399531, LR: 0.0000390625
Epoch: 208, Loss: 0.0000569109, Val Loss: 0.0000396135, LR: 0.0000390625, best model
Epoch: 209, Loss: 0.0000569121, Val Loss: 0.0000396546, LR: 0.0000390625
Epoch: 210, Loss: 0.0000569332, Val Loss: 0.0000397187, LR: 0.0000390625
Epoch: 211, Loss: 0.0000570242, Val Loss: 0.0000398836, LR: 0.0000390625
Epoch: 212, Loss: 0.0000569891, Val Loss: 0.0000396147, LR: 0.0000390625
Epoch: 213, Loss: 0.0000569379, Val Loss: 0.0000396566, LR: 0.0000390625
Epoch: 214, Loss: 0.0000569543, Val Loss: 0.0000396870, LR: 0.0000390625
Epoch: 215, Loss: 0.0000568599, Val Loss: 0.0000395725, LR: 0.0000390625, best model
Epoch: 216, Loss: 0.0000570253, Val Loss: 0.0000396492, LR: 0.0000390625
